GEO_ID,value,state,MarginOfError,county,sample_level,Geo_Name,variable_code,variable_name,variable_category,year_sample,dataset,census_geom_year,TRPAID
06061,6554,06,,061,County,Placer County,P012043,Female: 62 to 64 years,Age,2010,dec/sf1,2010,060612010
32005,1172,32,,005,County,Douglas County,P012043,Female: 62 to 64 years,Age,2010,dec/sf1,2010,320052010
32031,7277,32,,031,County,Washoe County,P012043,Female: 62 to 64 years,Age,2010,dec/sf1,2010,320312010
32510,1096,32,,510,County,Carson City County,P012043,Female: 62 to 64 years,Age,2010,dec/sf1,2010,325102010
06000,544794,06,,000,State,CA,P012043,Female: 62 to 64 years,Age,2010,dec/sf1,2010,060002010
32000,44819,32,,000,State,NV,P012043,Female: 62 to 64 years,Age,2010,dec/sf1,2010,320002010
39900,4083,00,,000,MSA,Reno-Sparks MSA,P012044,Female: 65 and 66 years,Age,2010,dec/sf1,2010,399002010
40900,18231,00,,000,MSA,Sacramento MSA,P012044,Female: 65 and 66 years,Age,2010,dec/sf1,2010,409002010
488,65343,00,,000,MSA,Sanfranciso CMSA,P012044,Female: 65 and 66 years,Age,2010,dec/sf1,2010,4882010
06017,1953,06,,017,County,El Dorado County,P012044,Female: 65 and 66 years,Age,2010,dec/sf1,2010,060172010
06061,3779,06,,061,County,Placer County,P012044,Female: 65 and 66 years,Age,2010,dec/sf1,2010,060612010
32005,636,32,,005,County,Douglas County,P012044,Female: 65 and 66 years,Age,2010,dec/sf1,2010,320052010
32031,4023,32,,031,County,Washoe County,P012044,Female: 65 and 66 years,Age,2010,dec/sf1,2010,320312010
32510,599,32,,510,County,Carson City County,P012044,Female: 65 and 66 years,Age,2010,dec/sf1,2010,325102010
06000,300544,06,,000,State,CA,P012044,Female: 65 and 66 years,Age,2010,dec/sf1,2010,060002010
32000,25399,32,,000,State,NV,P012044,Female: 65 and 66 years,Age,2010,dec/sf1,2010,320002010
39900,5106,00,,000,MSA,Reno-Sparks MSA,P012045,Female: 67 to 69 years,Age,2010,dec/sf1,2010,399002010
40900,24353,00,,000,MSA,Sacramento MSA,P012045,Female: 67 to 69 years,Age,2010,dec/sf1,2010,409002010
488,83627,00,,000,MSA,Sanfranciso CMSA,P012045,Female: 67 to 69 years,Age,2010,dec/sf1,2010,4882010
06017,2669,06,,017,County,El Dorado County,P012045,Female: 67 to 69 years,Age,2010,dec/sf1,2010,060172010
06061,5075,06,,061,County,Placer County,P012045,Female: 67 to 69 years,Age,2010,dec/sf1,2010,060612010
32005,952,32,,005,County,Douglas County,P012045,Female: 67 to 69 years,Age,2010,dec/sf1,2010,320052010
32031,5017,32,,031,County,Washoe County,P012045,Female: 67 to 69 years,Age,2010,dec/sf1,2010,320312010
32510,798,32,,510,County,Carson City County,P012045,Female: 67 to 69 years,Age,2010,dec/sf1,2010,325102010
06000,392790,06,,000,State,CA,P012045,Female: 67 to 69 years,Age,2010,dec/sf1,2010,060002010
32000,33464,32,,000,State,NV,P012045,Female: 67 to 69 years,Age,2010,dec/sf1,2010,320002010
39900,6304,00,,000,MSA,Reno-Sparks MSA,P012046,Female: 70 to 74 years,Age,2010,dec/sf1,2010,399002010
40900,32434,00,,000,MSA,Sacramento MSA,P012046,Female: 70 to 74 years,Age,2010,dec/sf1,2010,409002010
488,111508,00,,000,MSA,Sanfranciso CMSA,P012046,Female: 70 to 74 years,Age,2010,dec/sf1,2010,4882010
06017,3148,06,,017,County,El Dorado County,P012046,Female: 70 to 74 years,Age,2010,dec/sf1,2010,060172010
06061,6694,06,,061,County,Placer County,P012046,Female: 70 to 74 years,Age,2010,dec/sf1,2010,060612010
32005,1123,32,,005,County,Douglas County,P012046,Female: 70 to 74 years,Age,2010,dec/sf1,2010,320052010
32031,6217,32,,031,County,Washoe County,P012046,Female: 70 to 74 years,Age,2010,dec/sf1,2010,320312010
32510,1068,32,,510,County,Carson City County,P012046,Female: 70 to 74 years,Age,2010,dec/sf1,2010,325102010
06000,528376,06,,000,State,CA,P012046,Female: 70 to 74 years,Age,2010,dec/sf1,2010,060002010
32000,41810,32,,000,State,NV,P012046,Female: 70 to 74 years,Age,2010,dec/sf1,2010,320002010
39900,4662,00,,000,MSA,Reno-Sparks MSA,P012047,Female: 75 to 79 years,Age,2010,dec/sf1,2010,399002010
40900,26263,00,,000,MSA,Sacramento MSA,P012047,Female: 75 to 79 years,Age,2010,dec/sf1,2010,409002010
488,89958,00,,000,MSA,Sanfranciso CMSA,P012047,Female: 75 to 79 years,Age,2010,dec/sf1,2010,4882010
06017,2362,06,,017,County,El Dorado County,P012047,Female: 75 to 79 years,Age,2010,dec/sf1,2010,060172010
06061,5468,06,,061,County,Placer County,P012047,Female: 75 to 79 years,Age,2010,dec/sf1,2010,060612010
32005,850,32,,005,County,Douglas County,P012047,Female: 75 to 79 years,Age,2010,dec/sf1,2010,320052010
32031,4614,32,,031,County,Washoe County,P012047,Female: 75 to 79 years,Age,2010,dec/sf1,2010,320312010
32510,923,32,,510,County,Carson City County,P012047,Female: 75 to 79 years,Age,2010,dec/sf1,2010,325102010
06000,429797,06,,000,State,CA,P012047,Female: 75 to 79 years,Age,2010,dec/sf1,2010,060002010
32000,29880,32,,000,State,NV,P012047,Female: 75 to 79 years,Age,2010,dec/sf1,2010,320002010
39900,3643,00,,000,MSA,Reno-Sparks MSA,P012048,Female: 80 to 84 years,Age,2010,dec/sf1,2010,399002010
40900,21484,00,,000,MSA,Sacramento MSA,P012048,Female: 80 to 84 years,Age,2010,dec/sf1,2010,409002010
488,77399,00,,000,MSA,Sanfranciso CMSA,P012048,Female: 80 to 84 years,Age,2010,dec/sf1,2010,4882010
06017,1881,06,,017,County,El Dorado County,P012048,Female: 80 to 84 years,Age,2010,dec/sf1,2010,060172010
06061,4183,06,,061,County,Placer County,P012048,Female: 80 to 84 years,Age,2010,dec/sf1,2010,060612010
32005,610,32,,005,County,Douglas County,P012048,Female: 80 to 84 years,Age,2010,dec/sf1,2010,320052010
32031,3605,32,,031,County,Washoe County,P012048,Female: 80 to 84 years,Age,2010,dec/sf1,2010,320312010
32510,789,32,,510,County,Carson City County,P012048,Female: 80 to 84 years,Age,2010,dec/sf1,2010,325102010
06000,357837,06,,000,State,CA,P012048,Female: 80 to 84 years,Age,2010,dec/sf1,2010,060002010
32000,21649,32,,000,State,NV,P012048,Female: 80 to 84 years,Age,2010,dec/sf1,2010,320002010
39900,3612,00,,000,MSA,Reno-Sparks MSA,P012049,Female: 85 years and over,Age,2010,dec/sf1,2010,399002010
40900,23789,00,,000,MSA,Sacramento MSA,P012049,Female: 85 years and over,Age,2010,dec/sf1,2010,409002010
488,89946,00,,000,MSA,Sanfranciso CMSA,P012049,Female: 85 years and over,Age,2010,dec/sf1,2010,4882010
06017,1955,06,,017,County,El Dorado County,P012049,Female: 85 years and over,Age,2010,dec/sf1,2010,060172010
06061,4700,06,,061,County,Placer County,P012049,Female: 85 years and over,Age,2010,dec/sf1,2010,060612010
32005,563,32,,005,County,Douglas County,P012049,Female: 85 years and over,Age,2010,dec/sf1,2010,320052010
32031,3582,32,,031,County,Washoe County,P012049,Female: 85 years and over,Age,2010,dec/sf1,2010,320312010
32510,853,32,,510,County,Carson City County,P012049,Female: 85 years and over,Age,2010,dec/sf1,2010,325102010
06000,390153,06,,000,State,CA,P012049,Female: 85 years and over,Age,2010,dec/sf1,2010,060002010
32000,19170,32,,000,State,NV,P012049,Female: 85 years and over,Age,2010,dec/sf1,2010,320002010
39900,247924,00,,000,MSA,Reno-Sparks MSA,P12_002N,Male: Total,Age,2020,dec/dhc,2020,399002020
40900,1170850,00,,000,MSA,Sacramento MSA,P12_002N,Male: Total,Age,2020,dec/dhc,2020,409002020
488,4818654,00,,000,MSA,Sanfranciso CMSA,P12_002N,Male: Total,Age,2020,dec/dhc,2020,4882020
06017,94829,06,,017,County,El Dorado County,P12_002N,Male: Total,Age,2020,dec/dhc,2020,060172020
06061,196942,06,,061,County,Placer County,P12_002N,Male: Total,Age,2020,dec/dhc,2020,060612020
32005,24778,32,,005,County,Douglas County,P12_002N,Male: Total,Age,2020,dec/dhc,2020,320052020
32031,245885,32,,031,County,Washoe County,P12_002N,Male: Total,Age,2020,dec/dhc,2020,320312020
32510,30113,32,,510,County,Carson City County,P12_002N,Male: Total,Age,2020,dec/dhc,2020,325102020
06000,19549003,06,,000,State,CA,P12_002N,Male: Total,Age,2020,dec/dhc,2020,060002020
32000,1553734,32,,000,State,NV,P12_002N,Male: Total,Age,2020,dec/dhc,2020,320002020
39900,13751,00,,000,MSA,Reno-Sparks MSA,P12_003N,Male: Under 5 years,Age,2020,dec/dhc,2020,399002020
40900,68688,00,,000,MSA,Sacramento MSA,P12_003N,Male: Under 5 years,Age,2020,dec/dhc,2020,409002020
488,263332,00,,000,MSA,Sanfranciso CMSA,P12_003N,Male: Under 5 years,Age,2020,dec/dhc,2020,4882020
06017,4403,06,,017,County,El Dorado County,P12_003N,Male: Under 5 years,Age,2020,dec/dhc,2020,060172020
06061,10657,06,,061,County,Placer County,P12_003N,Male: Under 5 years,Age,2020,dec/dhc,2020,060612020
32005,933,32,,005,County,Douglas County,P12_003N,Male: Under 5 years,Age,2020,dec/dhc,2020,320052020
32031,13694,32,,031,County,Washoe County,P12_003N,Male: Under 5 years,Age,2020,dec/dhc,2020,320312020
32510,1437,32,,510,County,Carson City County,P12_003N,Male: Under 5 years,Age,2020,dec/dhc,2020,325102020
06000,1090803,06,,000,State,CA,P12_003N,Male: Under 5 years,Age,2020,dec/dhc,2020,060002020
32000,89237,32,,000,State,NV,P12_003N,Male: Under 5 years,Age,2020,dec/dhc,2020,320002020
39900,14965,00,,000,MSA,Reno-Sparks MSA,P12_004N,Male: 5 to 9 years,Age,2020,dec/dhc,2020,399002020
40900,77432,00,,000,MSA,Sacramento MSA,P12_004N,Male: 5 to 9 years,Age,2020,dec/dhc,2020,409002020
488,288744,00,,000,MSA,Sanfranciso CMSA,P12_004N,Male: 5 to 9 years,Age,2020,dec/dhc,2020,4882020
06017,5430,06,,017,County,El Dorado County,P12_004N,Male: 5 to 9 years,Age,2020,dec/dhc,2020,060172020
06061,12993,06,,061,County,Placer County,P12_004N,Male: 5 to 9 years,Age,2020,dec/dhc,2020,060612020
32005,1193,32,,005,County,Douglas County,P12_004N,Male: 5 to 9 years,Age,2020,dec/dhc,2020,320052020
32031,14884,32,,031,County,Washoe County,P12_004N,Male: 5 to 9 years,Age,2020,dec/dhc,2020,320312020
32510,1509,32,,510,County,Carson City County,P12_004N,Male: 5 to 9 years,Age,2020,dec/dhc,2020,325102020
06000,1222793,06,,000,State,CA,P12_004N,Male: 5 to 9 years,Age,2020,dec/dhc,2020,060002020
32000,98802,32,,000,State,NV,P12_004N,Male: 5 to 9 years,Age,2020,dec/dhc,2020,320002020
39900,15441,00,,000,MSA,Reno-Sparks MSA,P12_005N,Male: 10 to 14 years,Age,2020,dec/dhc,2020,399002020
40900,82996,00,,000,MSA,Sacramento MSA,P12_005N,Male: 10 to 14 years,Age,2020,dec/dhc,2020,409002020
488,312812,00,,000,MSA,Sanfranciso CMSA,P12_005N,Male: 10 to 14 years,Age,2020,dec/dhc,2020,4882020
06017,6328,06,,017,County,El Dorado County,P12_005N,Male: 10 to 14 years,Age,2020,dec/dhc,2020,060172020
06061,14394,06,,061,County,Placer County,P12_005N,Male: 10 to 14 years,Age,2020,dec/dhc,2020,060612020
32005,1374,32,,005,County,Douglas County,P12_005N,Male: 10 to 14 years,Age,2020,dec/dhc,2020,320052020
32031,15338,32,,031,County,Washoe County,P12_005N,Male: 10 to 14 years,Age,2020,dec/dhc,2020,320312020
32510,1720,32,,510,County,Carson City County,P12_005N,Male: 10 to 14 years,Age,2020,dec/dhc,2020,325102020
06000,1339118,06,,000,State,CA,P12_005N,Male: 10 to 14 years,Age,2020,dec/dhc,2020,060002020
32000,105067,32,,000,State,NV,P12_005N,Male: 10 to 14 years,Age,2020,dec/dhc,2020,320002020
39900,9127,00,,000,MSA,Reno-Sparks MSA,P12_006N,Male: 15 to 17 years,Age,2020,dec/dhc,2020,399002020
40900,48799,00,,000,MSA,Sacramento MSA,P12_006N,Male: 15 to 17 years,Age,2020,dec/dhc,2020,409002020
488,187072,00,,000,MSA,Sanfranciso CMSA,P12_006N,Male: 15 to 17 years,Age,2020,dec/dhc,2020,4882020
06017,3892,06,,017,County,El Dorado County,P12_006N,Male: 15 to 17 years,Age,2020,dec/dhc,2020,060172020
06061,8827,06,,061,County,Placer County,P12_006N,Male: 15 to 17 years,Age,2020,dec/dhc,2020,060612020
32005,873,32,,005,County,Douglas County,P12_006N,Male: 15 to 17 years,Age,2020,dec/dhc,2020,320052020
32031,9081,32,,031,County,Washoe County,P12_006N,Male: 15 to 17 years,Age,2020,dec/dhc,2020,320312020
32510,1041,32,,510,County,Carson City County,P12_006N,Male: 15 to 17 years,Age,2020,dec/dhc,2020,325102020
06000,802765,06,,000,State,CA,P12_006N,Male: 15 to 17 years,Age,2020,dec/dhc,2020,060002020
32000,61707,32,,000,State,NV,P12_006N,Male: 15 to 17 years,Age,2020,dec/dhc,2020,320002020
39900,7287,00,,000,MSA,Reno-Sparks MSA,P12_007N,Male: 18 and 19 years,Age,2020,dec/dhc,2020,399002020
40900,32362,00,,000,MSA,Sacramento MSA,P12_007N,Male: 18 and 19 years,Age,2020,dec/dhc,2020,409002020
488,125767,00,,000,MSA,Sanfranciso CMSA,P12_007N,Male: 18 and 19 years,Age,2020,dec/dhc,2020,4882020
06017,2116,06,,017,County,El Dorado County,P12_007N,Male: 18 and 19 years,Age,2020,dec/dhc,2020,060172020
06061,5010,06,,061,County,Placer County,P12_007N,Male: 18 and 19 years,Age,2020,dec/dhc,2020,060612020
32005,417,32,,005,County,Douglas County,P12_007N,Male: 18 and 19 years,Age,2020,dec/dhc,2020,320052020
32031,7254,32,,031,County,Washoe County,P12_007N,Male: 18 and 19 years,Age,2020,dec/dhc,2020,320312020
32510,596,32,,510,County,Carson City County,P12_007N,Male: 18 and 19 years,Age,2020,dec/dhc,2020,325102020
06000,550481,06,,000,State,CA,P12_007N,Male: 18 and 19 years,Age,2020,dec/dhc,2020,060002020
32000,39023,32,,000,State,NV,P12_007N,Male: 18 and 19 years,Age,2020,dec/dhc,2020,320002020
39900,3838,00,,000,MSA,Reno-Sparks MSA,P12_008N,Male: 20 years,Age,2020,dec/dhc,2020,399002020
40900,16640,00,,000,MSA,Sacramento MSA,P12_008N,Male: 20 years,Age,2020,dec/dhc,2020,409002020
488,61901,00,,000,MSA,Sanfranciso CMSA,P12_008N,Male: 20 years,Age,2020,dec/dhc,2020,4882020
06017,934,06,,017,County,El Dorado County,P12_008N,Male: 20 years,Age,2020,dec/dhc,2020,060172020
06061,2209,06,,061,County,Placer County,P12_008N,Male: 20 years,Age,2020,dec/dhc,2020,060612020
32005,180,32,,005,County,Douglas County,P12_008N,Male: 20 years,Age,2020,dec/dhc,2020,320052020
32031,3818,32,,031,County,Washoe County,P12_008N,Male: 20 years,Age,2020,dec/dhc,2020,320312020
32510,321,32,,510,County,Carson City County,P12_008N,Male: 20 years,Age,2020,dec/dhc,2020,325102020
06000,288240,06,,000,State,CA,P12_008N,Male: 20 years,Age,2020,dec/dhc,2020,060002020
32000,20041,32,,000,State,NV,P12_008N,Male: 20 years,Age,2020,dec/dhc,2020,320002020
39900,3827,00,,000,MSA,Reno-Sparks MSA,P12_009N,Male: 21 years,Age,2020,dec/dhc,2020,399002020
40900,16320,00,,000,MSA,Sacramento MSA,P12_009N,Male: 21 years,Age,2020,dec/dhc,2020,409002020
488,59212,00,,000,MSA,Sanfranciso CMSA,P12_009N,Male: 21 years,Age,2020,dec/dhc,2020,4882020
06017,901,06,,017,County,El Dorado County,P12_009N,Male: 21 years,Age,2020,dec/dhc,2020,060172020
06061,2109,06,,061,County,Placer County,P12_009N,Male: 21 years,Age,2020,dec/dhc,2020,060612020
32005,206,32,,005,County,Douglas County,P12_009N,Male: 21 years,Age,2020,dec/dhc,2020,320052020
32031,3817,32,,031,County,Washoe County,P12_009N,Male: 21 years,Age,2020,dec/dhc,2020,320312020
32510,342,32,,510,County,Carson City County,P12_009N,Male: 21 years,Age,2020,dec/dhc,2020,325102020
06000,279278,06,,000,State,CA,P12_009N,Male: 21 years,Age,2020,dec/dhc,2020,060002020
32000,19541,32,,000,State,NV,P12_009N,Male: 21 years,Age,2020,dec/dhc,2020,320002020
39900,10951,00,,000,MSA,Reno-Sparks MSA,P12_010N,Male: 22 to 24 years,Age,2020,dec/dhc,2020,399002020
40900,46633,00,,000,MSA,Sacramento MSA,P12_010N,Male: 22 to 24 years,Age,2020,dec/dhc,2020,409002020
488,188929,00,,000,MSA,Sanfranciso CMSA,P12_010N,Male: 22 to 24 years,Age,2020,dec/dhc,2020,4882020
06017,2531,06,,017,County,El Dorado County,P12_010N,Male: 22 to 24 years,Age,2020,dec/dhc,2020,060172020
06061,6019,06,,061,County,Placer County,P12_010N,Male: 22 to 24 years,Age,2020,dec/dhc,2020,060612020
32005,477,32,,005,County,Douglas County,P12_010N,Male: 22 to 24 years,Age,2020,dec/dhc,2020,320052020
32031,10904,32,,031,County,Washoe County,P12_010N,Male: 22 to 24 years,Age,2020,dec/dhc,2020,320312020
32510,1023,32,,510,County,Carson City County,P12_010N,Male: 22 to 24 years,Age,2020,dec/dhc,2020,325102020
06000,836937,06,,000,State,CA,P12_010N,Male: 22 to 24 years,Age,2020,dec/dhc,2020,060002020
32000,59581,32,,000,State,NV,P12_010N,Male: 22 to 24 years,Age,2020,dec/dhc,2020,320002020
39900,18188,00,,000,MSA,Reno-Sparks MSA,P12_011N,Male: 25 to 29 years,Age,2020,dec/dhc,2020,399002020
40900,80150,00,,000,MSA,Sacramento MSA,P12_011N,Male: 25 to 29 years,Age,2020,dec/dhc,2020,409002020
488,364917,00,,000,MSA,Sanfranciso CMSA,P12_011N,Male: 25 to 29 years,Age,2020,dec/dhc,2020,4882020
06017,4395,06,,017,County,El Dorado County,P12_011N,Male: 25 to 29 years,Age,2020,dec/dhc,2020,060172020
06061,9734,06,,061,County,Placer County,P12_011N,Male: 25 to 29 years,Age,2020,dec/dhc,2020,060612020
32005,961,32,,005,County,Douglas County,P12_011N,Male: 25 to 29 years,Age,2020,dec/dhc,2020,320052020
32031,18092,32,,031,County,Washoe County,P12_011N,Male: 25 to 29 years,Age,2020,dec/dhc,2020,320312020
32510,1980,32,,510,County,Carson City County,P12_011N,Male: 25 to 29 years,Age,2020,dec/dhc,2020,325102020
06000,1489276,06,,000,State,CA,P12_011N,Male: 25 to 29 years,Age,2020,dec/dhc,2020,060002020
32000,109427,32,,000,State,NV,P12_011N,Male: 25 to 29 years,Age,2020,dec/dhc,2020,320002020
39900,17645,00,,000,MSA,Reno-Sparks MSA,P12_012N,Male: 30 to 34 years,Age,2020,dec/dhc,2020,399002020
40900,83420,00,,000,MSA,Sacramento MSA,P12_012N,Male: 30 to 34 years,Age,2020,dec/dhc,2020,409002020
488,383712,00,,000,MSA,Sanfranciso CMSA,P12_012N,Male: 30 to 34 years,Age,2020,dec/dhc,2020,4882020
06017,4973,06,,017,County,El Dorado County,P12_012N,Male: 30 to 34 years,Age,2020,dec/dhc,2020,060172020
06061,10966,06,,061,County,Placer County,P12_012N,Male: 30 to 34 years,Age,2020,dec/dhc,2020,060612020
32005,1204,32,,005,County,Douglas County,P12_012N,Male: 30 to 34 years,Age,2020,dec/dhc,2020,320052020
32031,17550,32,,031,County,Washoe County,P12_012N,Male: 30 to 34 years,Age,2020,dec/dhc,2020,320312020
32510,2092,32,,510,County,Carson City County,P12_012N,Male: 30 to 34 years,Age,2020,dec/dhc,2020,325102020
06000,1475900,06,,000,State,CA,P12_012N,Male: 30 to 34 years,Age,2020,dec/dhc,2020,060002020
32000,111426,32,,000,State,NV,P12_012N,Male: 30 to 34 years,Age,2020,dec/dhc,2020,320002020
39900,16361,00,,000,MSA,Reno-Sparks MSA,P12_013N,Male: 35 to 39 years,Age,2020,dec/dhc,2020,399002020
40900,81615,00,,000,MSA,Sacramento MSA,P12_013N,Male: 35 to 39 years,Age,2020,dec/dhc,2020,409002020
488,364696,00,,000,MSA,Sanfranciso CMSA,P12_013N,Male: 35 to 39 years,Age,2020,dec/dhc,2020,4882020
06017,5660,06,,017,County,El Dorado County,P12_013N,Male: 35 to 39 years,Age,2020,dec/dhc,2020,060172020
06061,12852,06,,061,County,Placer County,P12_013N,Male: 35 to 39 years,Age,2020,dec/dhc,2020,060612020
32005,1291,32,,005,County,Douglas County,P12_013N,Male: 35 to 39 years,Age,2020,dec/dhc,2020,320052020
32031,16273,32,,031,County,Washoe County,P12_013N,Male: 35 to 39 years,Age,2020,dec/dhc,2020,320312020
32510,2081,32,,510,County,Carson City County,P12_013N,Male: 35 to 39 years,Age,2020,dec/dhc,2020,325102020
06000,1397773,06,,000,State,CA,P12_013N,Male: 35 to 39 years,Age,2020,dec/dhc,2020,060002020
32000,108569,32,,000,State,NV,P12_013N,Male: 35 to 39 years,Age,2020,dec/dhc,2020,320002020
39900,14366,00,,000,MSA,Reno-Sparks MSA,P12_014N,Male: 40 to 44 years,Age,2020,dec/dhc,2020,399002020
40900,73854,00,,000,MSA,Sacramento MSA,P12_014N,Male: 40 to 44 years,Age,2020,dec/dhc,2020,409002020
488,324461,00,,000,MSA,Sanfranciso CMSA,P12_014N,Male: 40 to 44 years,Age,2020,dec/dhc,2020,4882020
06017,5559,06,,017,County,El Dorado County,P12_014N,Male: 40 to 44 years,Age,2020,dec/dhc,2020,060172020
06061,12920,06,,061,County,Placer County,P12_014N,Male: 40 to 44 years,Age,2020,dec/dhc,2020,060612020
32005,1154,32,,005,County,Douglas County,P12_014N,Male: 40 to 44 years,Age,2020,dec/dhc,2020,320052020
32031,14263,32,,031,County,Washoe County,P12_014N,Male: 40 to 44 years,Age,2020,dec/dhc,2020,320312020
32510,1820,32,,510,County,Carson City County,P12_014N,Male: 40 to 44 years,Age,2020,dec/dhc,2020,325102020
06000,1258177,06,,000,State,CA,P12_014N,Male: 40 to 44 years,Age,2020,dec/dhc,2020,060002020
32000,99731,32,,000,State,NV,P12_014N,Male: 40 to 44 years,Age,2020,dec/dhc,2020,320002020
39900,14146,00,,000,MSA,Reno-Sparks MSA,P12_015N,Male: 45 to 49 years,Age,2020,dec/dhc,2020,399002020
40900,70638,00,,000,MSA,Sacramento MSA,P12_015N,Male: 45 to 49 years,Age,2020,dec/dhc,2020,409002020
488,313967,00,,000,MSA,Sanfranciso CMSA,P12_015N,Male: 45 to 49 years,Age,2020,dec/dhc,2020,4882020
06017,5627,06,,017,County,El Dorado County,P12_015N,Male: 45 to 49 years,Age,2020,dec/dhc,2020,060172020
06061,12499,06,,061,County,Placer County,P12_015N,Male: 45 to 49 years,Age,2020,dec/dhc,2020,060612020
32005,1236,32,,005,County,Douglas County,P12_015N,Male: 45 to 49 years,Age,2020,dec/dhc,2020,320052020
32031,14034,32,,031,County,Washoe County,P12_015N,Male: 45 to 49 years,Age,2020,dec/dhc,2020,320312020
32510,1704,32,,510,County,Carson City County,P12_015N,Male: 45 to 49 years,Age,2020,dec/dhc,2020,325102020
06000,1217684,06,,000,State,CA,P12_015N,Male: 45 to 49 years,Age,2020,dec/dhc,2020,060002020
32000,98153,32,,000,State,NV,P12_015N,Male: 45 to 49 years,Age,2020,dec/dhc,2020,320002020
39900,15171,00,,000,MSA,Reno-Sparks MSA,P12_016N,Male: 50 to 54 years,Age,2020,dec/dhc,2020,399002020
40900,71298,00,,000,MSA,Sacramento MSA,P12_016N,Male: 50 to 54 years,Age,2020,dec/dhc,2020,409002020
488,312284,00,,000,MSA,Sanfranciso CMSA,P12_016N,Male: 50 to 54 years,Age,2020,dec/dhc,2020,4882020
06017,6230,06,,017,County,El Dorado County,P12_016N,Male: 50 to 54 years,Age,2020,dec/dhc,2020,060172020
06061,12661,06,,061,County,Placer County,P12_016N,Male: 50 to 54 years,Age,2020,dec/dhc,2020,060612020
32005,1451,32,,005,County,Douglas County,P12_016N,Male: 50 to 54 years,Age,2020,dec/dhc,2020,320052020
32031,15049,32,,031,County,Washoe County,P12_016N,Male: 50 to 54 years,Age,2020,dec/dhc,2020,320312020
32510,1967,32,,510,County,Carson City County,P12_016N,Male: 50 to 54 years,Age,2020,dec/dhc,2020,325102020
06000,1233002,06,,000,State,CA,P12_016N,Male: 50 to 54 years,Age,2020,dec/dhc,2020,060002020
32000,99744,32,,000,State,NV,P12_016N,Male: 50 to 54 years,Age,2020,dec/dhc,2020,320002020
39900,16151,00,,000,MSA,Reno-Sparks MSA,P12_017N,Male: 55 to 59 years,Age,2020,dec/dhc,2020,399002020
40900,74739,00,,000,MSA,Sacramento MSA,P12_017N,Male: 55 to 59 years,Age,2020,dec/dhc,2020,409002020
488,309471,00,,000,MSA,Sanfranciso CMSA,P12_017N,Male: 55 to 59 years,Age,2020,dec/dhc,2020,4882020
06017,7429,06,,017,County,El Dorado County,P12_017N,Male: 55 to 59 years,Age,2020,dec/dhc,2020,060172020
06061,13436,06,,061,County,Placer County,P12_017N,Male: 55 to 59 years,Age,2020,dec/dhc,2020,060612020
32005,1922,32,,005,County,Douglas County,P12_017N,Male: 55 to 59 years,Age,2020,dec/dhc,2020,320052020
32031,15988,32,,031,County,Washoe County,P12_017N,Male: 55 to 59 years,Age,2020,dec/dhc,2020,320312020
32510,2229,32,,510,County,Carson City County,P12_017N,Male: 55 to 59 years,Age,2020,dec/dhc,2020,325102020
06000,1234728,06,,000,State,CA,P12_017N,Male: 55 to 59 years,Age,2020,dec/dhc,2020,060002020
32000,100163,32,,000,State,NV,P12_017N,Male: 55 to 59 years,Age,2020,dec/dhc,2020,320002020
39900,6472,00,,000,MSA,Reno-Sparks MSA,P12_018N,Male: 60 and 61 years,Age,2020,dec/dhc,2020,399002020
40900,29561,00,,000,MSA,Sacramento MSA,P12_018N,Male: 60 and 61 years,Age,2020,dec/dhc,2020,409002020
488,117577,00,,000,MSA,Sanfranciso CMSA,P12_018N,Male: 60 and 61 years,Age,2020,dec/dhc,2020,4882020
06017,3217,06,,017,County,El Dorado County,P12_018N,Male: 60 and 61 years,Age,2020,dec/dhc,2020,060172020
06061,5284,06,,061,County,Placer County,P12_018N,Male: 60 and 61 years,Age,2020,dec/dhc,2020,060612020
32005,894,32,,005,County,Douglas County,P12_018N,Male: 60 and 61 years,Age,2020,dec/dhc,2020,320052020
32031,6366,32,,031,County,Washoe County,P12_018N,Male: 60 and 61 years,Age,2020,dec/dhc,2020,320312020
32510,944,32,,510,County,Carson City County,P12_018N,Male: 60 and 61 years,Age,2020,dec/dhc,2020,325102020
06000,478040,06,,000,State,CA,P12_018N,Male: 60 and 61 years,Age,2020,dec/dhc,2020,060002020
32000,38663,32,,000,State,NV,P12_018N,Male: 60 and 61 years,Age,2020,dec/dhc,2020,320002020
39900,9447,00,,000,MSA,Reno-Sparks MSA,P12_019N,Male: 62 to 64 years,Age,2020,dec/dhc,2020,399002020
40900,40960,00,,000,MSA,Sacramento MSA,P12_019N,Male: 62 to 64 years,Age,2020,dec/dhc,2020,409002020
488,162545,00,,000,MSA,Sanfranciso CMSA,P12_019N,Male: 62 to 64 years,Age,2020,dec/dhc,2020,4882020
06017,4751,06,,017,County,El Dorado County,P12_019N,Male: 62 to 64 years,Age,2020,dec/dhc,2020,060172020
06061,7326,06,,061,County,Placer County,P12_019N,Male: 62 to 64 years,Age,2020,dec/dhc,2020,060612020
32005,1488,32,,005,County,Douglas County,P12_019N,Male: 62 to 64 years,Age,2020,dec/dhc,2020,320052020
32031,9312,32,,031,County,Washoe County,P12_019N,Male: 62 to 64 years,Age,2020,dec/dhc,2020,320312020
32510,1240,32,,510,County,Carson City County,P12_019N,Male: 62 to 64 years,Age,2020,dec/dhc,2020,325102020
